Date,Price,Adj Close,Close,High,Low,Open,Volume
2025-05-21 19:00:55,2.3711,2.3711,2.3711,2.38,2.3667,2.3682,778076.0
2025-05-21 19:30:55,2.4028,2.4028,2.4028,2.4029,2.3627,2.3704,2921612.0
2025-05-21 20:00:55,2.3965,2.3965,2.3965,2.4088,2.3892,2.4009,3085512.0
2025-05-21 20:30:55,2.4022,2.4022,2.4022,2.4064,2.384,2.3962,3864141.0
2025-05-21 21:00:55,2.4147,2.4147,2.4147,2.4171,2.3958,2.402,2697162.0
2025-05-21 21:30:55,2.42,2.42,2.42,2.4319,2.4143,2.4143,3798662.0
2025-05-21 22:00:55,2.3474,2.3474,2.3474,2.423,2.3471,2.42,10241679.0
2025-05-21 22:30:55,2.3457,2.3457,2.3457,2.3663,2.3023,2.3483,12697111.0
2025-05-21 23:00:55,2.3462,2.3462,2.3462,2.363,2.342,2.3463,2095163.0
2025-05-21 23:30:55,2.3586,2.3586,2.3586,2.375,2.346,2.3463,668730.0
2025-05-22 00:00:55,2.3586,2.3586,2.3586,2.3698,2.3535,2.3591,440192.0
2025-05-22 00:30:55,2.3916,2.3916,2.3916,2.3928,2.3592,2.3592,911897.0
2025-05-22 01:00:55,2.3812,2.3812,2.3812,2.3943,2.381,2.391,265778.0
2025-05-22 01:30:55,2.3845,2.3845,2.3845,2.3852,2.3723,2.3812,1449362.0
2025-05-22 02:00:55,2.3739,2.3739,2.3739,2.3859,2.3734,2.385,350224.0
2025-05-22 02:30:55,2.3763,2.3763,2.3763,2.3824,2.3733,2.3733,150280.0
2025-05-22 03:00:55,2.3882,2.3882,2.3882,2.3888,2.3757,2.376,163767.0
2025-05-22 03:30:55,2.3956,2.3956,2.3956,2.4049,2.385,2.3885,11147783.0
2025-05-22 04:00:55,2.4067,2.4067,2.4067,2.4204,2.3899,2.3957,3388852.0
2025-05-22 04:30:55,2.3989,2.3989,2.3989,2.4148,2.3948,2.4067,2326525.0
2025-05-22 05:00:55,2.404,2.404,2.404,2.4073,2.3948,2.3978,758046.0
2025-05-22 05:30:55,2.4065,2.4065,2.4065,2.4069,2.3937,2.4039,528385.0
2025-05-22 06:00:55,2.4094,2.4094,2.4094,2.4154,2.4048,2.4065,626034.0
2025-05-22 06:30:55,2.3961,2.3961,2.3961,2.413,2.3903,2.4095,7859403.0
2025-05-22 07:00:55,2.4053,2.4053,2.4053,2.4083,2.3954,2.3961,794396.0
2025-05-22 07:30:55,2.4055,2.4055,2.4055,2.4124,2.4037,2.4056,678694.0
2025-05-22 08:00:55,2.4042,2.4042,2.4042,2.4064,2.3987,2.4054,897111.0
2025-05-22 08:30:55,2.4194,2.4194,2.4194,2.425,2.4041,2.4042,4854032.0
2025-05-22 09:00:55,2.4162,2.4162,2.4162,2.4225,2.4124,2.4194,1598530.0
2025-05-22 09:30:55,2.4209,2.4209,2.4209,2.4224,2.4138,2.4161,1503003.0
2025-05-22 10:00:55,2.4184,2.4184,2.4184,2.4213,2.4084,2.4208,1963183.0
2025-05-22 10:30:55,2.4025,2.4025,2.4025,2.419,2.4019,2.4184,523162.0
2025-05-22 11:00:55,2.3986,2.3986,2.3986,2.4101,2.397,2.4035,819471.0
2025-05-22 11:30:55,2.3968,2.3968,2.3968,2.4043,2.3943,2.3985,1037056.0
2025-05-22 12:00:55,2.3933,2.3933,2.3933,2.409,2.3871,2.3967,11632424.0
2025-05-22 12:30:55,2.4064,2.4064,2.4064,2.4074,2.3923,2.3933,1884487.0
2025-05-22 13:00:55,2.4301,2.4301,2.4301,2.4423,2.405,2.4064,3926436.0
2025-05-22 13:30:55,2.4355,2.4355,2.4355,2.4402,2.43,2.431,2147356.0
2025-05-22 14:00:55,2.4516,2.4516,2.4516,2.4563,2.4345,2.4355,5517702.0
2025-05-22 14:30:55,2.4329,2.4329,2.4329,2.451,2.43,2.451,2127202.0
2025-05-22 15:00:55,2.4361,2.4361,2.4361,2.4373,2.43,2.4327,4610846.0
2025-05-22 15:30:55,2.4239,2.4239,2.4239,2.4368,2.4218,2.4361,2285618.0
2025-05-22 16:00:55,2.4183,2.4183,2.4183,2.426,2.4128,2.4235,1112160.0
2025-05-22 16:30:55,2.4343,2.4343,2.4343,2.4408,2.418,2.418,8668313.0
2025-05-22 17:00:55,2.4326,2.4326,2.4326,2.4385,2.4259,2.4342,1199516.0
2025-05-22 17:30:55,2.4316,2.4316,2.4316,2.4384,2.4276,2.4325,930596.0
2025-05-22 18:00:55,2.4281,2.4281,2.4281,2.432,2.4172,2.4316,1503753.0
2025-05-22 18:30:55,2.4201,2.4201,2.4201,2.4315,2.4109,2.4281,1765829.0
2025-05-22 19:00:55,2.4323,2.4323,2.4323,2.4342,2.4186,2.4199,1748478.0
2025-05-22 19:30:55,2.428,2.428,2.428,2.4388,2.4193,2.4323,909578.0
2025-05-22 20:00:55,2.434,2.434,2.434,2.4367,2.426,2.428,1628033.0
2025-05-22 20:30:55,2.4347,2.4347,2.4347,2.4426,2.4331,2.4332,1974730.0
2025-05-22 21:00:55,2.4297,2.4297,2.4297,2.4429,2.4297,2.4353,1177124.0
2025-05-22 21:30:55,2.4233,2.4233,2.4233,2.4347,2.4206,2.4293,1047910.0
2025-05-22 22:00:55,2.4331,2.4331,2.4331,2.4364,2.4208,2.4235,925071.0
2025-05-22 22:30:55,2.4314,2.4314,2.4314,2.4379,2.4285,2.433,783215.0
2025-05-22 23:00:55,2.4335,2.4335,2.4335,2.4352,2.4265,2.4313,369444.0
2025-05-22 23:30:55,2.4341,2.4341,2.4341,2.44,2.4308,2.4342,861526.0
2025-05-23 00:00:55,2.4311,2.4311,2.4311,2.4367,2.4245,2.4343,1558566.0
2025-05-23 00:30:55,2.4244,2.4244,2.4244,2.4315,2.4178,2.431,1122512.0
2025-05-23 01:00:55,2.4244,2.4244,2.4244,2.4342,2.4223,2.425,1078810.0
2025-05-23 01:30:55,2.4242,2.4242,2.4242,2.4271,2.4199,2.4238,2460144.0
2025-05-23 02:00:55,2.4084,2.4084,2.4084,2.4238,2.4081,2.4238,2193275.0
2025-05-23 02:30:55,2.414,2.414,2.414,2.4171,2.4084,2.4084,402804.0
2025-05-23 03:00:55,2.4204,2.4204,2.4204,2.4217,2.4131,2.4147,1106171.0
2025-05-23 03:30:55,2.4181,2.4181,2.4181,2.428,2.4166,2.4203,1686100.0
2025-05-23 04:00:55,2.4265,2.4265,2.4265,2.4279,2.4181,2.4181,517942.0
2025-05-23 04:30:55,2.4344,2.4344,2.4344,2.436,2.4264,2.4264,765286.0
2025-05-23 05:00:55,2.4348,2.4348,2.4348,2.4433,2.4261,2.4343,733429.0
2025-05-23 05:30:55,2.4373,2.4373,2.4373,2.4453,2.4257,2.435,1944745.0
2025-05-23 06:00:55,2.4512,2.4512,2.4512,2.4531,2.431,2.4373,1445484.0
2025-05-23 06:30:55,2.4574,2.4574,2.4574,2.4633,2.449,2.4509,4635205.0
2025-05-23 07:00:55,2.476,2.476,2.476,2.4813,2.4569,2.4574,6295608.0
2025-05-23 07:30:55,2.4652,2.4652,2.4652,2.4844,2.462,2.4768,3485823.0
2025-05-23 08:00:55,2.4679,2.4679,2.4679,2.4747,2.4651,2.4651,2089250.0
2025-05-23 08:30:55,2.4769,2.4769,2.4769,2.4798,2.4627,2.4679,510607.0
2025-05-23 09:00:55,2.4575,2.4575,2.4575,2.4805,2.4503,2.4764,3106797.0
2025-05-23 09:30:55,2.4597,2.4597,2.4597,2.4602,2.4424,2.4575,1012031.0
2025-05-23 10:00:55,2.4499,2.4499,2.4499,2.463,2.4478,2.4593,620097.0
2025-05-23 10:30:55,2.4571,2.4571,2.4571,2.4577,2.4441,2.4499,192124.0
2025-05-23 11:00:55,2.4362,2.4362,2.4362,2.4595,2.43,2.4575,776411.0
2025-05-23 11:30:55,2.423,2.423,2.423,2.438,2.4126,2.4357,1660855.0
2025-05-23 12:00:55,2.4342,2.4342,2.4342,2.4359,2.4224,2.4231,791914.0
2025-05-23 12:30:55,2.4289,2.4289,2.4289,2.4353,2.4193,2.4332,2024401.0
2025-05-23 13:00:55,2.4371,2.4371,2.4371,2.4371,2.4288,2.4289,321720.0
2025-05-23 13:30:55,2.4411,2.4411,2.4411,2.4458,2.437,2.4371,334116.0
2025-05-23 14:00:55,2.4532,2.4532,2.4532,2.4568,2.4394,2.4411,3432443.0
2025-05-23 14:30:55,2.4535,2.4535,2.4535,2.457,2.4532,2.4533,711026.0
2025-05-23 15:00:55,2.4425,2.4425,2.4425,2.4538,2.4378,2.4536,543803.0
2025-05-23 15:30:55,2.4452,2.4452,2.4452,2.448,2.4397,2.4446,506074.0
2025-05-23 16:00:55,2.4344,2.4344,2.4344,2.4464,2.4276,2.4454,269304.0
2025-05-23 16:30:55,2.3643,2.3643,2.3643,2.4357,2.3525,2.4345,6086423.0
2025-05-23 17:00:55,2.3435,2.3435,2.3435,2.3648,2.3039,2.3648,9302808.0
2025-05-23 17:30:55,2.3505,2.3505,2.3505,2.3568,2.336,2.3433,4266203.0
2025-05-23 18:00:55,2.3549,2.3549,2.3549,2.3571,2.337,2.3506,971373.0
2025-05-23 18:30:55,2.3735,2.3735,2.3735,2.3793,2.3544,2.3544,1787451.0
2025-05-23 19:00:55,2.372,2.372,2.372,2.379,2.3692,2.3735,635879.0
2025-05-23 19:30:55,2.3805,2.3805,2.3805,2.387,2.3705,2.372,3317781.0
2025-05-23 20:00:55,2.374,2.374,2.374,2.3841,2.3656,2.3787,567921.0
2025-05-23 20:30:55,2.3639,2.3639,2.3639,2.3826,2.363,2.3749,1683829.0
2025-05-23 21:00:55,2.3616,2.3616,2.3616,2.3689,2.35,2.364,1038634.0
2025-05-23 21:30:55,2.3648,2.3648,2.3648,2.3648,2.3525,2.3623,145199.0
2025-05-23 22:00:55,2.3763,2.3763,2.3763,2.3772,2.364,2.3648,511614.0
