Date,Open,High,Low,Close,Volume,Trades,Price,Adj Close
2025-08-03 01:08:26,2.7778,2.7996,2.7745,2.7959,5306066.0,3896,2.7959,2.7959
2025-08-03 02:08:26,2.7965,2.8148,2.7773,2.7984,3746826.0,3110,2.7984,2.7984
2025-08-03 03:08:26,2.7984,2.8165,2.7813,2.7967,2253427.0,2472,2.7967,2.7967
2025-08-03 04:08:26,2.7968,2.7972,2.7388,2.7682,4210428.0,5007,2.7682,2.7682
2025-08-03 05:08:26,2.7682,2.793,2.7269,2.7851,6449641.0,7719,2.7851,2.7851
2025-08-03 06:08:26,2.7845,2.8048,2.7733,2.7967,1945797.0,2615,2.7967,2.7967
2025-08-03 07:08:26,2.7973,2.8279,2.7973,2.8261,2058703.0,2017,2.8261,2.8261
2025-08-03 08:08:26,2.826,2.8404,2.8151,2.8344,1454162.0,1868,2.8344,2.8344
2025-08-03 09:08:26,2.8345,2.8345,2.8129,2.8236,1612353.0,1652,2.8236,2.8236
2025-08-03 10:08:26,2.8237,2.8422,2.8226,2.833,577798.0,1097,2.833,2.833
2025-08-03 11:08:26,2.833,2.8425,2.8238,2.8374,364060.0,893,2.8374,2.8374
2025-08-03 12:08:26,2.8378,2.8683,2.8377,2.8635,1427505.0,1544,2.8635,2.8635
2025-08-03 13:08:26,2.8637,2.8757,2.8482,2.8655,8445026.0,4967,2.8655,2.8655
2025-08-03 14:08:26,2.8656,2.8697,2.8485,2.8643,3273217.0,6168,2.8643,2.8643
2025-08-03 15:08:26,2.8643,2.8739,2.8627,2.867,2325673.0,2228,2.867,2.867
2025-08-03 16:08:26,2.8671,2.8922,2.8666,2.8676,3441567.0,2255,2.8676,2.8676
2025-08-03 17:08:26,2.8678,2.8805,2.8571,2.8751,2579419.0,1779,2.8751,2.8751
2025-08-03 18:08:26,2.8751,2.8818,2.8643,2.8731,1969939.0,1760,2.8731,2.8731
2025-08-03 19:08:26,2.8736,2.8929,2.8586,2.8845,4669083.0,2890,2.8845,2.8845
2025-08-03 20:08:26,2.8841,2.9005,2.8742,2.8934,8035568.0,3578,2.8934,2.8934
2025-08-03 21:08:26,2.8936,2.918,2.8834,2.9168,4611089.0,3143,2.9168,2.9168
2025-08-03 22:08:26,2.9169,2.9278,2.901,2.9142,1270308.0,1878,2.9142,2.9142
2025-08-03 23:08:26,2.9144,2.9154,2.8933,2.9146,1276998.0,1491,2.9146,2.9146
2025-08-04 00:08:26,2.915,2.922,2.9036,2.9148,1459519.0,1734,2.9148,2.9148
2025-08-04 01:08:26,2.9148,2.922,2.8999,2.9171,2283986.0,1868,2.9171,2.9171
